"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"Nbr_at_location"|"People_type"
"1"|"Teradata"|"office-27502"|"Employee"|"n/a"|"Apex"|"NC"|"27502"|"AMERICAS"|"USA"|"8"|"Office"
"1"|"Teradata"|"Virtual-98007"|"Employee"|"n/a"|"Bellevue"|"WA"|"98007"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92630"|"Employee"|"n/a"|"Lake Forest"|"CA"|"92630"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-28110"|"Employee"|"n/a"|"Monroe"|"NC"|"28110"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98012"|"Employee"|"n/a"|"Bothell"|"WA"|"98012"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"Virtual-45432"|"Employee"|"n/a"|"Dayton"|"OH"|"45432"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-21122"|"Employee"|"n/a"|"Pasadena"|"MD"|"21122"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-98108"|"Employee"|"n/a"|"Seattle"|"WA"|"98108"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-84414"|"Employee"|"n/a"|"Ogden"|"UT"|"84414"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-66609"|"Employee"|"n/a"|"Topeka"|"KS"|"66609"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-85331"|"Employee"|"n/a"|"Cave Creek"|"AZ"|"85331"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-27502"|"Employee"|"n/a"|"Apex"|"NC"|"27502"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-90275"|"Employee"|"n/a"|"Rancho Palos Verdes"|"CA"|"90275"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-85086"|"Employee"|"n/a"|"Phoenix"|"AZ"|"85086"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-1890"|"Employee"|"n/a"|"Winchester"|"MA"|"01890"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45458"|"Employee"|"n/a"|"Dayton"|"OH"|"45458"|"AMERICAS"|"USA"|"10"|"Virtual"
"1"|"Teradata"|"Virtual-80918"|"Employee"|"n/a"|"Colorado Springs"|"CO"|"80918"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-44141"|"Employee"|"n/a"|"Brecksville"|"OH"|"44141"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-7871"|"Employee"|"n/a"|"Sparta"|"NJ"|"07871"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92020"|"Employee"|"n/a"|"El Cajon"|"CA"|"92020"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-22903"|"Employee"|"n/a"|"Charlottesville"|"VA"|"22903"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-94588"|"Employee"|"n/a"|"Pleasanton"|"CA"|"94588"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-52317"|"Employee"|"n/a"|"North Liberty"|"IA"|"52317"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95120"|"Employee"|"n/a"|"San Jose"|"CA"|"95120"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"office-30044"|"Employee"|"n/a"|"Lawrenceville"|"GA"|"30044"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-66614"|"Employee"|"n/a"|"Topeka"|"KS"|"66614"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91320"|"Employee"|"n/a"|"Newbury Park"|"CA"|"91320"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-76013"|"Employee"|"n/a"|"Arlington"|"TX"|"76013"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10962"|"Employee"|"n/a"|"Orangeburg"|"NY"|"10962"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-11209"|"Employee"|"n/a"|"Brooklyn"|"NY"|"11209"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-11779"|"Employee"|"n/a"|"Ronkonkoma"|"NY"|"11779"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30019"|"Employee"|"n/a"|"Dacula"|"GA"|"30019"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-92064"|"Employee"|"n/a"|"Poway"|"CA"|"92064"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-44720"|"Employee"|"n/a"|"North Canton"|"OH"|"44720"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95051"|"Employee"|"n/a"|"Santa Clara"|"CA"|"95051"|"AMERICAS"|"USA"|"6"|"Office"
"1"|"Teradata"|"office-90049"|"Employee"|"n/a"|"Los Angeles"|"CA"|"90049"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-94598"|"Employee"|"n/a"|"Walnut Creek"|"CA"|"94598"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-20852"|"Employee"|"n/a"|"Rockville"|"MD"|"20852"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30071"|"Employee"|"n/a"|"Norcross"|"GA"|"30071"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-15101"|"Employee"|"n/a"|"Allison Park"|"PA"|"15101"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-49546"|"Employee"|"n/a"|"Grand Rapids"|"MI"|"49546"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-15801"|"Employee"|"n/a"|"Du Bois"|"PA"|"15801"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30506"|"Employee"|"n/a"|"Gainesville"|"GA"|"30506"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92113"|"Employee"|"n/a"|"San Diego"|"CA"|"92113"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-94538"|"Employee"|"n/a"|"Fremont"|"CA"|"94538"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-55016"|"Employee"|"n/a"|"Cottage Grove"|"MN"|"55016"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-33572"|"Employee"|"n/a"|"Apollo Beach"|"FL"|"33572"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92708"|"Employee"|"n/a"|"Fountain Valley"|"CA"|"92708"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-49525"|"Employee"|"n/a"|"Grand Rapids"|"MI"|"49525"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-84096"|"Employee"|"n/a"|"Herriman"|"UT"|"84096"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45309"|"Employee"|"n/a"|"Brookville"|"OH"|"45309"|"AMERICAS"|"USA"|"4"|"Virtual"
"1"|"Teradata"|"office-92027"|"Employee"|"n/a"|"Escondido"|"CA"|"92027"|"AMERICAS"|"USA"|"18"|"Office"
"1"|"Teradata"|"Virtual-45251"|"Employee"|"n/a"|"Cincinnati"|"OH"|"45251"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92591"|"Employee"|"n/a"|"Temecula"|"CA"|"92591"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30024"|"Employee"|"n/a"|"Suwanee"|"GA"|"30024"|"AMERICAS"|"USA"|"9"|"Office"
"1"|"Teradata"|"Virtual-47331"|"Employee"|"n/a"|"Connersville"|"IN"|"47331"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-44118"|"Employee"|"n/a"|"Cleveland"|"OH"|"44118"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92606"|"Employee"|"n/a"|"Irvine"|"CA"|"92606"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-23113"|"Employee"|"n/a"|"Midlothian"|"VA"|"23113"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92675"|"Employee"|"n/a"|"San Juan Capistrano"|"CA"|"92675"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-85710"|"Employee"|"n/a"|"Tucson"|"AZ"|"85710"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80134"|"Employee"|"n/a"|"Parker"|"CO"|"80134"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-30054"|"Employee"|"n/a"|"Oxford"|"GA"|"30054"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30068"|"Employee"|"n/a"|"Marietta"|"GA"|"30068"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-40207"|"Employee"|"n/a"|"Louisville"|"KY"|"40207"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-75028"|"Employee"|"n/a"|"Flower Mound"|"TX"|"75028"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92028"|"Employee"|"n/a"|"Fallbrook"|"CA"|"92028"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"Virtual-63050"|"Employee"|"n/a"|"Hillsboro"|"MO"|"63050"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-43082"|"Employee"|"n/a"|"Westerville"|"OH"|"43082"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-78258"|"Employee"|"n/a"|"San Antonio"|"TX"|"78258"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-17017"|"Employee"|"n/a"|"Dalmatia"|"PA"|"17017"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-29036"|"Employee"|"n/a"|"Chapin"|"SC"|"29036"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-39047"|"Employee"|"n/a"|"Brandon"|"MS"|"39047"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-7095"|"Employee"|"n/a"|"Woodbridge"|"NJ"|"07095"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-92646"|"Employee"|"n/a"|"Huntington Beach"|"CA"|"92646"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-20171"|"Employee"|"n/a"|"Herndon"|"VA"|"20171"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-34491"|"Employee"|"n/a"|"Summerfield"|"FL"|"34491"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92115"|"Employee"|"n/a"|"San Diego"|"CA"|"92115"|"AMERICAS"|"USA"|"6"|"Office"
"1"|"Teradata"|"Virtual-75034"|"Employee"|"n/a"|"Frisco"|"TX"|"75034"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-83687"|"Employee"|"n/a"|"Nampa"|"ID"|"83687"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-97367"|"Employee"|"n/a"|"Lincoln City"|"OR"|"97367"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-76034"|"Employee"|"n/a"|"Colleyville"|"TX"|"76034"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-28214"|"Employee"|"n/a"|"Charlotte"|"NC"|"28214"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-34285"|"Employee"|"n/a"|"Venice"|"FL"|"34285"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-2026"|"Employee"|"n/a"|"Dedham"|"MA"|"02026"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75205"|"Employee"|"n/a"|"Dallas"|"TX"|"75205"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94086"|"Employee"|"n/a"|"Sunnyvale"|"CA"|"94086"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-55438"|"Employee"|"n/a"|"Minneapolis"|"MN"|"55438"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80104"|"Employee"|"n/a"|"Castle Rock"|"CO"|"80104"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-90212"|"Employee"|"n/a"|"Beverly Hills"|"CA"|"90212"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98011"|"Employee"|"n/a"|"Bothell"|"WA"|"98011"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-85226"|"Employee"|"n/a"|"Chandler"|"AZ"|"85226"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-28806"|"Employee"|"n/a"|"Asheville"|"NC"|"28806"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98056"|"Employee"|"n/a"|"Renton"|"WA"|"98056"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-8831"|"Employee"|"n/a"|"Monroe Township"|"NJ"|"08831"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-39042"|"Employee"|"n/a"|"Brandon"|"MS"|"39042"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-76092"|"Employee"|"n/a"|"Southlake"|"TX"|"76092"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95060"|"Employee"|"n/a"|"Santa Cruz"|"CA"|"95060"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-54014"|"Employee"|"n/a"|"Hager City"|"WI"|"54014"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-94588"|"Employee"|"n/a"|"Pleasanton"|"CA"|"94588"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30189"|"Employee"|"n/a"|"Woodstock"|"GA"|"30189"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-98272"|"Employee"|"n/a"|"Monroe"|"WA"|"98272"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-46227"|"Employee"|"n/a"|"Indianapolis"|"IN"|"46227"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30058"|"Employee"|"n/a"|"Lithonia"|"GA"|"30058"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-65747"|"Employee"|"n/a"|"Shell Knob"|"MO"|"65747"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-29414"|"Employee"|"n/a"|"Charleston"|"SC"|"29414"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-8057"|"Employee"|"n/a"|"Moorestown"|"NJ"|"08057"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92663"|"Employee"|"n/a"|"Newport Beach"|"CA"|"92663"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-55118"|"Employee"|"n/a"|"Saint Paul"|"MN"|"55118"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98121"|"Employee"|"n/a"|"Seattle"|"WA"|"98121"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80012"|"Employee"|"n/a"|"Aurora"|"CO"|"80012"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30338"|"Employee"|"n/a"|"Atlanta"|"GA"|"30338"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10580"|"Employee"|"n/a"|"Rye"|"NY"|"10580"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-94587"|"Employee"|"n/a"|"Union City"|"CA"|"94587"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-30096"|"Employee"|"n/a"|"Duluth"|"GA"|"30096"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-76028"|"Employee"|"n/a"|"Burleson"|"TX"|"76028"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-11226"|"Employee"|"n/a"|"Brooklyn"|"NY"|"11226"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-85037"|"Employee"|"n/a"|"Phoenix"|"AZ"|"85037"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-43119"|"Employee"|"n/a"|"Galloway"|"OH"|"43119"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45381"|"Employee"|"n/a"|"West Alexandria"|"OH"|"45381"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-74014"|"Employee"|"n/a"|"Broken Arrow"|"OK"|"74014"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-92027"|"Employee"|"n/a"|"Escondido"|"CA"|"92027"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-55406"|"Employee"|"n/a"|"Minneapolis"|"MN"|"55406"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30043"|"Employee"|"n/a"|"Lawrenceville"|"GA"|"30043"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-37172"|"Employee"|"n/a"|"Springfield"|"TN"|"37172"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-15108"|"Employee"|"n/a"|"Coraopolis"|"PA"|"15108"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-92126"|"Employee"|"n/a"|"San Diego"|"CA"|"92126"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-19355"|"Employee"|"n/a"|"Malvern"|"PA"|"19355"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-53711"|"Employee"|"n/a"|"Madison"|"WI"|"53711"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-66221"|"Employee"|"n/a"|"Overland Park"|"KS"|"66221"|"AMERICAS"|"USA"|"4"|"Virtual"
"1"|"Teradata"|"Virtual-10606"|"Employee"|"n/a"|"White Plains"|"NY"|"10606"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98144"|"Employee"|"n/a"|"Seattle"|"WA"|"98144"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-55124"|"Employee"|"n/a"|"Saint Paul"|"MN"|"55124"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-94133"|"Employee"|"n/a"|"San Francisco"|"CA"|"94133"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10016"|"Employee"|"n/a"|"New York"|"NY"|"10016"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-75025"|"Employee"|"n/a"|"Plano"|"TX"|"75025"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-29170"|"Employee"|"n/a"|"West Columbia"|"SC"|"29170"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-43212"|"Employee"|"n/a"|"Columbus"|"OH"|"43212"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-77025"|"Employee"|"n/a"|"Houston"|"TX"|"77025"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-7940"|"Employee"|"n/a"|"Madison"|"NJ"|"07940"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-90277"|"Employee"|"n/a"|"Redondo Beach"|"CA"|"90277"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-75033"|"Employee"|"n/a"|"Frisco"|"TX"|"75033"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-94611"|"Employee"|"n/a"|"Oakland"|"CA"|"94611"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-55313"|"Employee"|"n/a"|"Buffalo"|"MN"|"55313"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-55417"|"Employee"|"n/a"|"Minneapolis"|"MN"|"55417"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-29040"|"Employee"|"n/a"|"Dalzell"|"SC"|"29040"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-84084"|"Employee"|"n/a"|"West Jordan"|"UT"|"84084"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30276"|"Employee"|"n/a"|"Senoia"|"GA"|"30276"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-94549"|"Employee"|"n/a"|"Lafayette"|"CA"|"94549"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91910"|"Employee"|"n/a"|"Chula Vista"|"CA"|"91910"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-32951"|"Employee"|"n/a"|"Melbourne Beach"|"FL"|"32951"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-49331"|"Employee"|"n/a"|"Lowell"|"MI"|"49331"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-72701"|"Employee"|"n/a"|"Fayetteville"|"AR"|"72701"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-41001"|"Employee"|"n/a"|"Alexandria"|"KY"|"41001"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30453"|"Employee"|"n/a"|"Reidsville"|"GA"|"30453"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-27606"|"Employee"|"n/a"|"Raleigh"|"NC"|"27606"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30259"|"Employee"|"n/a"|"Moreland"|"GA"|"30259"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98028"|"Employee"|"n/a"|"Kenmore"|"WA"|"98028"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-33823"|"Employee"|"n/a"|"Auburndale"|"FL"|"33823"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-28277"|"Employee"|"n/a"|"Charlotte"|"NC"|"28277"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80116"|"Employee"|"n/a"|"Franktown"|"CO"|"80116"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-55124"|"Employee"|"n/a"|"Saint Paul"|"MN"|"55124"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-98011"|"Employee"|"n/a"|"Bothell"|"WA"|"98011"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-8550"|"Employee"|"n/a"|"Princeton Junction"|"NJ"|"08550"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-63126"|"Employee"|"n/a"|"Saint Louis"|"MO"|"63126"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-33547"|"Employee"|"n/a"|"Lithia"|"FL"|"33547"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-40059"|"Employee"|"n/a"|"Prospect"|"KY"|"40059"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32817"|"Employee"|"n/a"|"Orlando"|"FL"|"32817"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-77450"|"Employee"|"n/a"|"Katy"|"TX"|"77450"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-8873"|"Employee"|"n/a"|"Somerset"|"NJ"|"08873"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-48084"|"Employee"|"n/a"|"Troy"|"MI"|"48084"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-90278"|"Employee"|"n/a"|"Redondo Beach"|"CA"|"90278"|"AMERICAS"|"USA"|"8"|"Office"
"1"|"Teradata"|"Virtual-76063"|"Employee"|"n/a"|"Mansfield"|"TX"|"76063"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91803"|"Employee"|"n/a"|"Alhambra"|"CA"|"91803"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-76134"|"Employee"|"n/a"|"Fort Worth"|"TX"|"76134"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-66215"|"Employee"|"n/a"|"Lenexa"|"KS"|"66215"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92602"|"Employee"|"n/a"|"Irvine"|"CA"|"92602"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-8869"|"Employee"|"n/a"|"Raritan"|"NJ"|"08869"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75022"|"Employee"|"n/a"|"Flower Mound"|"TX"|"75022"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75071"|"Employee"|"n/a"|"Mckinney"|"TX"|"75071"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-66030"|"Employee"|"n/a"|"Gardner"|"KS"|"66030"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-90630"|"Employee"|"n/a"|"Cypress"|"CA"|"90630"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-55124"|"Employee"|"n/a"|"Saint Paul"|"MN"|"55124"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-72764"|"Employee"|"n/a"|"Springdale"|"AR"|"72764"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45039"|"Employee"|"n/a"|"Maineville"|"OH"|"45039"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-91301"|"Employee"|"n/a"|"Agoura Hills"|"CA"|"91301"|"AMERICAS"|"USA"|"1"|"Virtual"
